session_id,user_id,session_start,channel,topic,end_status
1692,352,2026-03-19T08:21,web,safety,resolved
1693,312,2026-04-20T02:15,web,technical,resolved
1694,174,2026-07-02T10:29,web,education,resolved
1695,81,2026-01-03T09:19,api,account,resolved
1696,334,2026-06-19T21:43,mobile,health,escalated
1697,442,2026-06-22T11:39,mobile,safety,resolved
1698,325,2026-04-20T20:44,api,safety,resolved
1699,527,2026-07-10T14:28,api,billing,resolved
1700,294,2026-02-27T00:21,web,health,abandoned
1701,361,2026-04-06T05:15,mobile,billing,resolved
1702,374,2026-02-01T16:12,web,education,escalated
1703,540,2026-01-12T11:33,api,technical,escalated
1704,266,2026-04-19T18:23,mobile,account,resolved
1705,148,2026-03-06T20:30,web,health,resolved
1706,57,2026-05-06T04:40,api,health,resolved
1707,43,2026-07-10T11:30,api,education,resolved
1708,497,2026-07-19T11:59,mobile,health,abandoned
1709,459,2026-04-11T13:35,api,education,abandoned
1710,388,2026-02-23T08:32,api,health,abandoned
1711,438,2026-05-22T18:41,web,education,resolved
1712,134,2026-04-13T06:34,mobile,health,resolved
1713,214,2026-06-14T11:19,mobile,education,abandoned
1714,59,2026-05-08T09:03,api,health,abandoned
1715,545,2026-03-18T10:12,api,safety,resolved
1716,48,2026-03-01T17:43,api,technical,resolved
1717,204,2026-02-01T01:39,mobile,technical,resolved
1718,554,2026-03-30T11:49,mobile,safety,resolved
1719,163,2026-07-21T20:43,api,billing,abandoned
1720,552,2026-01-05T09:56,api,health,resolved
1721,420,2026-03-12T20:21,api,technical,resolved
1722,544,2026-01-18T12:40,mobile,technical,resolved
1723,105,2026-03-17T18:29,web,account,resolved
1724,98,2026-06-18T03:03,mobile,account,resolved
1725,351,2026-02-05T17:56,api,education,escalated
1726,384,2026-01-08T11:29,api,account,resolved
1727,494,2026-05-04T13:23,web,health,escalated
1728,212,2026-06-14T15:30,web,technical,resolved
1729,389,2026-06-12T23:10,mobile,health,abandoned
1730,345,2026-01-06T00:32,mobile,education,escalated
1731,262,2026-02-28T17:02,api,technical,resolved
1732,440,2026-03-18T13:27,mobile,health,resolved
1733,345,2026-03-11T07:33,web,health,resolved
1734,353,2026-07-02T07:41,mobile,safety,resolved
1735,424,2026-05-04T23:22,mobile,account,escalated
1736,558,2026-04-17T23:24,mobile,education,resolved
1737,153,2026-02-11T13:51,mobile,account,escalated
1738,433,2026-04-24T10:35,web,safety,resolved
1739,172,2026-02-21T10:23,web,billing,resolved
1740,270,2026-06-10T05:13,mobile,safety,resolved
1741,472,2026-04-17T07:44,mobile,technical,resolved
1742,222,2026-03-09T04:06,web,billing,resolved
1743,212,2026-04-22T12:00,api,education,resolved
1744,383,2026-04-01T11:27,api,health,escalated
1745,372,2026-06-18T06:17,web,health,escalated
1746,317,2026-04-02T10:57,api,billing,resolved
1747,514,2026-07-15T22:41,mobile,health,resolved
1748,137,2026-06-20T08:20,mobile,safety,resolved
1749,345,2026-03-13T15:41,mobile,account,abandoned
1750,518,2026-06-20T22:26,web,technical,resolved
1751,148,2026-01-17T01:58,api,education,resolved
1752,585,2026-03-03T14:22,web,education,resolved
1753,195,2026-03-30T14:36,web,health,resolved
1754,217,2026-06-01T06:42,web,safety,resolved
1755,557,2026-04-13T12:23,web,education,resolved
1756,438,2026-07-15T01:05,mobile,account,abandoned
1757,528,2026-06-29T01:18,mobile,billing,resolved
1758,63,2026-04-20T08:54,api,billing,resolved
1759,380,2026-05-27T09:16,api,technical,resolved
1760,283,2026-01-12T18:59,mobile,technical,resolved
1761,431,2026-06-15T08:33,api,education,resolved
1762,535,2026-02-23T19:43,web,education,resolved
1763,577,2026-01-01T09:40,web,education,resolved
1764,491,2026-04-13T15:12,api,safety,escalated
1765,42,2026-05-07T18:11,api,technical,resolved
1766,496,2026-04-16T20:15,mobile,account,resolved
1767,427,2026-02-01T10:05,web,billing,resolved
1768,336,2026-02-18T03:18,web,safety,resolved
1769,429,2026-06-04T13:40,mobile,technical,resolved
1770,573,2026-01-27T13:32,web,billing,resolved
1771,187,2026-07-25T14:52,api,health,resolved
1772,184,2026-06-24T04:17,api,technical,resolved
1773,121,2026-01-04T20:28,web,safety,escalated
1774,347,2026-04-10T12:37,web,education,resolved
1775,208,2026-06-04T18:18,api,account,resolved
1776,158,2026-07-20T22:20,mobile,account,abandoned
1777,199,2026-02-27T22:59,mobile,technical,resolved
1778,555,2026-02-28T15:50,mobile,safety,escalated
1779,373,2026-05-23T23:00,mobile,technical,resolved
1780,594,2026-01-16T13:56,web,technical,resolved
1781,445,2026-05-17T16:25,api,technical,escalated
1782,285,2026-03-18T20:39,api,account,resolved
1783,501,2026-03-30T14:49,mobile,billing,resolved
1784,516,2026-05-18T02:05,mobile,account,resolved
1785,45,2026-03-30T03:39,mobile,health,resolved
1786,390,2026-01-30T09:05,api,technical,resolved
1787,95,2026-05-25T02:30,mobile,safety,escalated
1788,374,2026-05-05T05:22,mobile,health,abandoned
1789,222,2026-04-24T07:34,api,account,abandoned
1790,112,2026-02-13T13:07,mobile,technical,resolved
1791,20,2026-02-16T02:40,mobile,education,resolved
1792,11,2026-06-15T06:47,api,education,resolved
1793,431,2026-07-11T19:10,api,account,resolved
1794,359,2026-04-02T19:00,mobile,education,resolved
1795,431,2026-02-23T06:43,api,safety,abandoned
1796,204,2026-03-27T22:00,web,education,abandoned
1797,42,2026-03-12T04:13,mobile,account,resolved
1798,472,2026-03-11T00:25,mobile,education,escalated
1799,197,2026-07-11T23:11,mobile,education,resolved
1800,569,2026-03-15T17:42,api,technical,abandoned
