assignment_id,completed,quality_score,safety_violation,latency_ms,cost_usd
2286,0,3.21,0,1320,0.1164
2287,1,3.23,0,1605,0.0878
2288,1,4.14,0,748,0.0681
2289,0,3.8,0,1249,0.0896
2290,1,3.91,0,1513,0.0319
2291,1,3.07,0,1167,0.1084
2292,1,2.71,0,1377,0.0225
2293,1,4.42,0,1492,0.0252
2294,1,3.05,0,867,0.1014
2295,1,2.63,0,1544,0.0819
2296,1,2.12,0,1295,0.0156
2297,0,4.54,0,1232,0.0117
2298,1,3.95,0,1749,0.0981
2299,1,2.06,0,1629,0.046
2300,0,3.99,0,1926,0.0983
2301,0,2.71,0,1535,0.1046
2302,0,3.17,0,1839,0.1096
2303,1,2.96,0,1992,0.0772
2304,1,3.21,0,1477,0.0161
2305,0,3.81,0,1404,0.0278
2306,1,3.85,0,800,0.0825
2307,1,4.48,0,288,0.046
2308,0,3.74,0,1713,0.1039
2309,0,4.43,0,1161,0.0587
2310,0,4.03,0,1353,0.0418
2311,0,4.09,0,1600,0.0638
2312,1,3.42,0,886,0.0231
2313,1,2.53,0,1107,0.1169
2314,1,3.06,0,527,0.0771
2315,1,3.87,0,1545,0.0385
2316,1,2.46,0,1911,0.1172
2317,1,1.42,0,1266,0.0171
2318,1,2.39,0,1187,0.0386
2319,0,3.35,0,1210,0.0209
2320,0,3.97,0,1322,0.0382
2321,1,4.25,0,1762,0.0638
2322,1,4.66,0,1510,0.056
2323,0,4.43,0,1765,0.0153
2324,0,4.12,0,780,0.0547
2325,1,4.27,0,812,0.0202
2326,0,3.38,0,1099,0.0852
2327,1,2.69,0,1119,0.0907
2328,1,4.74,0,771,0.0605
2329,1,3.71,0,1028,0.072
2330,1,2.75,0,811,0.1076
2331,0,4.68,0,753,0.0189
2332,1,5.0,0,783,0.0513
2333,0,3.08,0,1643,0.0541
2334,1,4.17,0,1248,0.0119
2335,1,4.72,0,1175,0.0319
2336,1,3.66,0,1518,0.0623
2337,1,4.42,0,1646,0.1119
2338,1,3.7,0,1079,0.037
2339,1,3.17,0,903,0.0607
2340,1,3.41,0,965,0.0873
2341,1,3.19,0,1818,0.0566
2342,1,5.0,0,1070,0.0767
2343,1,3.39,0,927,0.0121
2344,1,2.58,0,1064,0.0806
2345,1,3.53,0,1425,0.0445
2346,1,4.9,0,1427,0.0337
2347,1,4.53,0,936,0.0989
2348,0,4.66,0,2091,0.0105
2349,0,3.39,0,857,0.0668
2350,0,2.05,0,1035,0.0332
2351,1,3.64,0,1460,0.0106
2352,0,3.29,0,1062,0.018
2353,1,3.89,0,1127,0.112
2354,1,3.54,0,908,0.0658
2355,1,3.11,0,1805,0.0314
2356,1,3.36,0,1099,0.0348
2357,0,3.79,0,1336,0.0241
2358,1,3.69,0,1036,0.1033
2359,1,3.35,0,1509,0.0584
2360,0,4.32,0,1550,0.0277
2361,0,3.57,0,1139,0.0872
2362,0,3.66,0,2078,0.0845
2363,1,3.71,0,1087,0.0363
2364,1,2.13,0,1609,0.019
2365,1,4.93,0,1328,0.04
2366,1,5.0,0,1425,0.089
2367,1,2.31,0,847,0.0515
2368,0,2.56,0,1884,0.1176
2369,1,3.97,0,1321,0.0304
2370,1,5.0,0,1161,0.0172
2371,1,4.58,0,1744,0.0341
2372,1,3.32,0,1230,0.0641
2373,1,3.82,0,1754,0.0908
2374,0,3.84,0,1744,0.0861
2375,1,3.91,0,1266,0.1037
2376,0,3.18,0,702,0.0149
2377,1,3.39,0,1768,0.0445
2378,1,2.55,0,2064,0.0579
2379,1,3.15,0,970,0.0693
2380,0,5.0,0,1281,0.0934
2381,0,3.64,0,607,0.0311
2382,0,2.75,1,1366,0.066
2383,1,4.68,0,1353,0.0258
2384,1,4.5,0,1688,0.1147
2385,1,2.9,0,1179,0.0771
2386,1,4.97,0,1780,0.0887
2387,1,3.83,0,1662,0.0871
2388,0,3.56,0,1690,0.072
2389,0,3.76,0,1531,0.0432
2390,1,4.69,0,1332,0.0441
2391,0,3.93,0,1583,0.0163
2392,0,3.67,0,1096,0.0626
2393,1,4.47,0,2014,0.0765
2394,0,5.0,0,1730,0.0539
2395,1,2.82,0,1394,0.0812
2396,1,4.37,0,1083,0.0665
2397,0,5.0,0,1706,0.0264
2398,1,4.59,0,632,0.0513
2399,1,4.04,0,1249,0.0156
2400,1,2.8,0,1080,0.1117
2401,1,4.13,1,890,0.1185
2402,1,5.0,0,1498,0.0302
2403,1,4.87,0,1621,0.036
2404,1,3.9,0,859,0.0658
2405,1,3.93,0,1135,0.1179
2406,1,3.0,0,1686,0.0141
2407,0,5.0,0,1290,0.0805
2408,1,2.44,0,1357,0.0471
2409,1,5.0,0,1593,0.0207
2410,1,3.63,0,1310,0.0595
2411,1,2.78,0,1674,0.06
2412,1,4.05,0,1269,0.0575
2413,0,2.22,0,1064,0.0947
2414,1,4.07,0,1091,0.0137
2415,1,3.79,0,1441,0.0255
2416,1,3.1,0,1339,0.0649
2417,1,2.39,0,1484,0.1197
2418,0,4.86,0,1618,0.0727
2419,0,4.91,0,1586,0.0634
2420,1,3.11,0,1232,0.0186
2421,1,3.54,0,1300,0.0528
2422,0,5.0,0,1089,0.1173
2423,0,3.36,0,2282,0.0819
2424,1,3.51,0,1628,0.0712
2425,1,2.36,0,1323,0.0486
2426,1,4.22,0,1043,0.0405
2427,1,4.19,0,1211,0.0203
2428,1,3.12,0,1561,0.0985
2429,1,3.19,0,1565,0.0917
2430,0,3.35,0,1434,0.1188
2431,1,3.6,0,1839,0.0217
2432,0,3.71,0,1744,0.0787
2433,1,4.41,0,1549,0.0622
2434,1,4.9,0,622,0.0112
2435,1,4.34,0,1005,0.119
2436,1,4.05,0,1093,0.0586
2437,1,3.45,0,1288,0.0146
2438,0,4.75,0,1894,0.0637
2439,1,3.3,0,1133,0.0251
2440,1,4.04,0,1353,0.1003
2441,1,2.9,0,1536,0.0932
2442,1,3.7,0,556,0.0784
2443,1,2.09,0,1697,0.0633
2444,1,2.11,0,1427,0.0151
2445,1,4.89,0,1427,0.0189
2446,0,2.77,0,1942,0.1119
2447,0,4.8,0,1521,0.0314
2448,1,4.11,0,955,0.0732
2449,1,4.14,0,926,0.0717
2450,1,3.53,0,1049,0.0486
2451,1,3.46,0,1163,0.0439
2452,0,3.51,0,1632,0.0266
2453,1,3.41,0,836,0.113
2454,1,3.88,0,1421,0.0672
2455,1,3.72,0,1743,0.1153
2456,1,5.0,0,664,0.0289
2457,1,3.25,0,1786,0.0701
2458,1,3.97,0,1379,0.0701
2459,1,1.8,0,1689,0.0238
2460,1,4.34,0,2275,0.0316
2461,0,4.31,0,1216,0.0362
2462,0,2.77,0,1202,0.0528
2463,1,3.46,0,1709,0.0557
2464,0,4.31,0,639,0.0487
2465,1,4.62,0,1209,0.0578
2466,1,3.59,0,1167,0.0942
2467,1,4.36,0,1341,0.1035
2468,1,4.88,0,1308,0.0782
2469,1,3.34,0,1440,0.0131
2470,1,2.88,0,1683,0.0788
2471,1,3.59,0,1176,0.0871
2472,1,4.84,0,1703,0.0627
2473,1,3.29,0,1652,0.0772
2474,1,4.51,0,1081,0.0574
2475,1,3.8,0,1071,0.0665
2476,1,2.8,0,698,0.1077
2477,1,3.84,0,681,0.1054
2478,1,3.88,0,1217,0.083
2479,0,4.6,0,939,0.1044
2480,0,1.77,0,1406,0.0623
2481,1,4.39,0,1964,0.0624
2482,1,3.05,0,1073,0.0445
2483,1,3.74,0,1705,0.0415
2484,0,3.57,0,1420,0.0974
2485,1,4.54,0,1108,0.0889
2486,0,3.47,0,1059,0.0433
2487,1,4.15,0,1672,0.0148
2488,1,4.91,0,899,0.116
2489,1,4.02,0,1287,0.1034
2490,1,5.0,0,644,0.0238
2491,1,2.94,0,1018,0.0171
2492,0,4.25,0,955,0.0847
2493,0,5.0,0,1825,0.0324
2494,1,4.37,0,1680,0.1161
2495,0,2.82,0,1093,0.0225
2496,0,1.9,0,1647,0.0234
2497,1,4.64,0,1863,0.0243
2498,0,3.49,0,1201,0.0648
2499,1,1.99,0,1786,0.0538
2500,0,4.65,0,806,0.1115
2501,0,4.64,0,1175,0.0597
2502,1,1.66,0,1305,0.1005
2503,1,3.05,0,829,0.0234
2504,0,4.92,0,499,0.0563
2505,1,3.45,0,1122,0.0372
2506,1,2.82,0,1529,0.0501
2507,1,4.5,0,1339,0.0867
2508,1,2.54,0,2014,0.1097
2509,1,5.0,0,1022,0.0562
2510,1,2.83,0,1070,0.0751
2511,1,3.25,0,2008,0.1176
2512,0,4.03,0,1501,0.0298
2513,1,4.65,0,1641,0.0201
2514,1,4.56,0,1616,0.0293
2515,1,2.98,0,1429,0.0635
2516,1,5.0,0,1213,0.0679
2517,0,4.97,0,870,0.0499
2518,1,5.0,0,1299,0.0144
2519,0,3.88,0,1318,0.116
2520,0,3.51,0,1614,0.0656
2521,1,2.76,0,661,0.0354
2522,1,4.6,0,1011,0.0462
2523,0,4.43,0,1212,0.0862
2524,0,3.29,0,2055,0.0248
2525,0,4.16,0,515,0.0599
2526,1,2.98,1,1802,0.0486
2527,1,3.37,0,1818,0.0903
2528,1,4.74,1,1380,0.059
2529,1,3.71,0,1555,0.07
2530,1,2.04,0,1345,0.0882
2531,1,2.95,0,1042,0.0387
2532,1,3.39,0,1127,0.0814
2533,1,3.77,0,1069,0.1023
2534,0,3.9,0,1697,0.0723
2535,0,3.35,0,1330,0.0692
2536,1,3.6,0,1162,0.0258
2537,1,4.69,0,1768,0.0793
2538,1,4.43,0,1602,0.0253
2539,1,4.67,0,631,0.0184
2540,1,3.84,0,1194,0.049
2541,1,3.5,0,1068,0.052
2542,1,3.35,0,1361,0.1062
2543,1,4.0,0,1645,0.0503
2544,1,2.68,0,967,0.0444
2545,1,3.99,0,1078,0.0728
2546,1,3.79,0,952,0.0302
2547,1,2.31,0,517,0.0429
2548,1,4.24,0,1307,0.017
2549,0,5.0,0,2312,0.0556
2550,1,4.97,0,1507,0.0836
2551,1,3.92,0,1831,0.0519
2552,1,3.31,0,1270,0.065
2553,0,2.56,0,985,0.071
2554,1,4.74,0,1297,0.023
2555,1,2.43,0,1688,0.073
2556,0,3.07,0,1587,0.0555
2557,1,3.64,0,1276,0.0671
2558,1,3.35,0,1273,0.012
2559,0,3.58,0,1584,0.0668
2560,1,3.85,0,1388,0.0708
2561,1,1.41,0,1258,0.0268
2562,1,2.75,0,598,0.0744
2563,1,3.25,0,1131,0.0894
2564,1,4.49,1,1665,0.0288
2565,1,3.52,0,1446,0.0236
2566,0,4.35,0,1053,0.1017
2567,1,3.78,0,1223,0.0508
2568,1,4.43,0,1506,0.0193
2569,1,2.87,0,1347,0.0434
2570,1,2.88,0,1486,0.0425
2571,0,2.9,0,1685,0.0854
2572,1,5.0,0,1821,0.1166
2573,1,5.0,0,2037,0.0883
2574,1,3.0,1,1375,0.1084
2575,0,4.28,0,1324,0.0365
2576,0,4.01,0,1409,0.1104
2577,1,3.11,0,1245,0.0518
2578,1,3.82,0,1560,0.067
2579,1,5.0,0,1964,0.0242
2580,0,3.49,0,1593,0.0954
2581,1,3.92,0,1485,0.0342
2582,1,5.0,0,1993,0.094
2583,1,1.82,0,1475,0.1193
2584,1,2.76,0,1297,0.0528
2585,1,3.6,0,683,0.0867
2586,1,3.73,0,1137,0.0329
2587,1,3.34,0,1498,0.044
2588,1,3.64,0,2039,0.1152
2589,1,2.98,0,727,0.0462
2590,1,3.82,0,1351,0.0306
2591,1,3.77,0,1673,0.0214
2592,1,3.88,0,1632,0.0249
2593,1,3.12,0,1055,0.1178
2594,1,3.06,0,1209,0.1113
2595,0,2.74,0,1304,0.0867
2596,0,4.41,0,1279,0.0939
2597,0,2.27,0,1129,0.0826
2598,1,4.16,0,1433,0.0111
2599,0,2.75,0,1537,0.0744
2600,1,3.02,0,656,0.1082
2601,1,3.37,0,1483,0.0558
2602,1,3.9,0,1550,0.1155
2603,1,3.37,0,1506,0.0518
2604,0,3.61,0,1564,0.0504
2605,1,4.7,0,1109,0.0611
2606,1,4.31,0,1484,0.0872
2607,1,3.28,0,1388,0.0912
2608,0,4.05,0,1099,0.0986
2609,1,3.05,0,1408,0.0602
2610,1,2.28,0,1500,0.088
2611,0,3.66,0,1017,0.0476
2612,1,4.0,0,2211,0.1147
2613,0,4.38,0,1234,0.0301
2614,1,3.69,0,823,0.0134
2615,1,4.11,0,1128,0.0793
2616,1,5.0,0,1738,0.0214
2617,1,3.79,0,576,0.1169
2618,1,3.35,0,1071,0.0969
2619,1,3.97,0,1365,0.0155
2620,1,4.74,0,1223,0.0164
2621,1,4.41,0,1831,0.0254
2622,1,3.2,0,1117,0.0993
2623,1,3.71,0,1122,0.0996
2624,1,3.3,0,1407,0.0355
2625,1,3.5,0,1170,0.0125
2626,1,4.09,0,1448,0.0894
2627,0,4.05,0,2007,0.0827
2628,0,3.72,0,1053,0.0928
2629,1,4.6,0,1173,0.1033
2630,1,2.68,0,1434,0.1083
2631,1,3.11,0,1195,0.0162
2632,0,3.33,0,976,0.0629
2633,1,2.69,0,1317,0.0298
2634,0,2.96,0,1502,0.0199
2635,1,3.93,0,939,0.0793
2636,1,3.07,0,1192,0.0589
2637,1,3.15,0,1119,0.0493
2638,1,1.87,0,1270,0.0484
2639,1,4.0,0,1022,0.0652
2640,1,3.28,0,1379,0.0582
2641,1,3.26,0,1109,0.1069
2642,1,4.71,0,1381,0.0304
2643,0,4.66,0,1680,0.0538
2644,1,3.33,0,1485,0.0904
2645,0,3.85,0,1009,0.0278
2646,0,3.13,0,1749,0.028
2647,1,2.96,0,578,0.0196
2648,1,3.31,0,2085,0.1122
2649,0,4.21,0,1176,0.0924
2650,0,3.54,0,1392,0.1011
2651,1,3.47,0,1337,0.0407
2652,1,4.17,0,1302,0.0974
2653,1,4.76,0,947,0.0741
2654,1,2.75,0,1537,0.0143
2655,1,3.6,0,1073,0.1126
2656,1,3.49,0,789,0.0443
2657,1,3.27,0,1472,0.02
2658,1,3.14,0,1406,0.0619
2659,1,4.23,0,1223,0.0635
2660,1,4.51,0,1440,0.0174
2661,1,3.92,0,1165,0.0434
2662,1,2.98,0,760,0.0813
2663,0,2.76,0,642,0.0338
2664,1,4.16,0,1218,0.0906
2665,0,2.27,0,2042,0.0813
2666,1,2.51,0,1627,0.0374
2667,1,3.85,0,1474,0.1177
2668,1,3.64,0,1584,0.0678
2669,0,4.6,0,922,0.0959
2670,1,2.67,0,1291,0.0264
2671,1,4.02,0,1360,0.1045
2672,0,2.99,0,2116,0.0661
2673,0,4.29,0,1670,0.1011
2674,0,2.62,0,1643,0.1028
2675,0,3.54,0,1225,0.0529
2676,1,3.22,0,1390,0.0753
2677,0,2.7,0,1179,0.0724
2678,1,4.88,0,1616,0.0793
2679,1,3.17,1,988,0.0568
2680,0,4.27,0,1542,0.0912
2681,0,3.77,0,1606,0.0515
2682,1,3.56,0,1490,0.0883
2683,1,2.22,0,1929,0.105
2684,1,4.31,0,2349,0.0428
2685,1,3.04,0,1417,0.0263
2686,1,3.58,0,1250,0.1013
2687,0,3.69,0,1028,0.1001
2688,1,4.14,0,1698,0.0657
2689,0,3.86,0,1982,0.1009
2690,0,4.53,0,1259,0.1183
2691,1,2.26,0,1224,0.047
2692,0,3.63,0,1249,0.0924
2693,1,3.11,0,1249,0.0788
2694,1,3.19,1,1178,0.0215
2695,1,4.05,0,562,0.0387
2696,1,4.0,0,1324,0.1115
2697,1,4.37,0,1963,0.0975
2698,0,3.67,0,1796,0.1104
2699,0,3.52,0,903,0.0293
2700,1,5.0,0,1206,0.0247
2701,1,4.32,0,1534,0.0895
2702,0,3.65,0,1091,0.0814
2703,0,3.47,0,1004,0.0267
2704,1,4.24,0,1623,0.0399
2705,0,2.11,0,1701,0.0739
2706,1,2.97,0,932,0.0143
2707,1,3.47,0,1621,0.0536
2708,1,3.1,0,1385,0.1114
2709,1,4.27,0,1039,0.0981
2710,1,2.88,0,2038,0.0966
2711,1,4.02,0,1863,0.0876
2712,1,2.78,0,1270,0.1044
2713,1,2.69,0,1717,0.0714
2714,1,4.11,0,1946,0.1148
2715,0,3.89,0,981,0.0867
2716,1,5.0,0,1407,0.0249
2717,0,2.35,0,1400,0.054
2718,1,3.38,0,685,0.0906
2719,1,3.4,0,2302,0.024
2720,0,4.29,0,2019,0.0407
2721,1,3.79,0,1545,0.0582
2722,0,3.25,0,551,0.0144
2723,1,3.94,0,1036,0.0349
2724,1,2.76,0,1504,0.0361
2725,1,3.64,0,923,0.0669
2726,1,4.66,0,1221,0.1092
2727,1,4.26,0,1674,0.0292
2728,1,3.51,0,1350,0.0947
2729,1,4.43,0,1273,0.1047
2730,1,2.61,0,1118,0.0155
2731,1,5.0,0,1790,0.0398
2732,1,3.37,0,1215,0.0929
2733,1,3.24,0,1011,0.0625
2734,0,3.38,0,1075,0.0394
2735,1,2.59,0,1607,0.0747
2736,1,2.85,0,1873,0.0488
2737,1,3.87,0,1625,0.0447
2738,1,3.85,0,2190,0.1097
2739,1,4.18,0,1263,0.0748
2740,0,3.95,0,1682,0.0841
2741,1,4.63,0,1244,0.0248
2742,1,4.08,0,1730,0.0308
2743,1,3.64,0,1541,0.0386
2744,0,3.59,0,1058,0.014
2745,0,3.73,0,1688,0.0797
2746,1,4.46,0,589,0.0348
2747,1,3.53,0,1358,0.019
2748,1,2.44,0,1266,0.0642
2749,0,4.28,0,974,0.0817
2750,1,2.18,0,885,0.0751
2751,1,3.69,0,1122,0.0375
2752,1,3.97,0,1831,0.0866
2753,1,2.3,0,1433,0.102
2754,1,3.62,0,1567,0.1189
2755,1,4.09,0,1405,0.1149
2756,1,2.33,0,1525,0.1195
2757,1,2.4,0,1095,0.105
2758,1,4.59,0,1513,0.0928
2759,1,3.07,0,1711,0.0712
2760,1,3.69,0,1403,0.0624
2761,1,5.0,0,1534,0.0847
2762,0,2.85,0,787,0.1073
2763,1,4.31,0,968,0.0185
2764,1,3.87,0,1647,0.0499
2765,1,2.7,0,1474,0.0197
2766,1,3.78,0,956,0.011
2767,1,3.62,0,1831,0.0251
2768,1,3.49,0,2142,0.0202
2769,0,4.41,0,578,0.0751
2770,1,4.57,0,1110,0.0686
2771,0,2.38,0,2025,0.1151
2772,0,4.1,0,1774,0.0696
2773,1,3.43,0,1552,0.0697
2774,1,5.0,0,1980,0.0566
2775,1,4.29,0,1266,0.0813
2776,1,2.73,0,1373,0.0208
2777,1,4.22,0,1419,0.019
2778,1,4.69,0,1780,0.0101
2779,1,2.58,1,954,0.0494
2780,0,3.45,0,1562,0.021
2781,0,2.06,0,1784,0.0658
2782,1,3.09,0,1984,0.0786
2783,1,4.34,0,874,0.0488
2784,1,3.16,0,1354,0.0311
2785,0,3.68,0,1237,0.1175
2786,1,2.82,0,1078,0.0178
2787,1,4.04,0,1710,0.0489
2788,1,4.47,0,850,0.1137
2789,0,3.67,0,732,0.112
2790,1,3.44,0,1221,0.0495
2791,1,2.77,0,1417,0.0767
2792,0,4.94,0,1235,0.0845
2793,1,4.55,0,1505,0.114
2794,1,2.39,0,1688,0.0109
2795,0,4.89,0,1489,0.0545
2796,1,3.72,0,1758,0.061
2797,0,3.28,0,1762,0.0271
2798,1,1.91,0,871,0.0845
2799,1,3.8,0,1329,0.1118
2800,1,3.68,0,1839,0.0944
2801,1,3.18,0,749,0.0313
2802,1,5.0,0,993,0.0797
2803,1,3.39,0,1186,0.0567
2804,0,3.5,0,1548,0.0114
2805,0,3.63,0,1515,0.0945
2806,1,4.29,0,1816,0.0895
2807,0,3.4,0,744,0.1132
2808,1,3.78,0,1465,0.0187
2809,1,3.72,0,2190,0.0913
2810,1,3.77,0,1227,0.0339
2811,0,3.88,0,1188,0.0379
2812,1,3.97,0,1218,0.0546
2813,1,4.42,0,1605,0.0465
2814,1,4.95,0,715,0.0168
2815,1,3.63,0,1138,0.0866
2816,1,3.23,0,960,0.025
2817,0,4.96,1,1616,0.0216
2818,0,4.62,0,1689,0.0193
2819,1,3.92,0,1292,0.0137
2820,1,3.15,0,1310,0.0407
2821,1,3.73,0,1813,0.0167
2822,0,3.05,0,1140,0.0813
2823,1,2.43,0,1388,0.0551
2824,0,3.92,0,1403,0.0533
2825,0,4.05,0,1704,0.116
2826,0,3.8,0,877,0.028
2827,1,2.8,0,1078,0.0928
2828,1,1.94,0,1352,0.0572
2829,1,3.32,0,1472,0.0197
2830,1,3.89,0,1960,0.0275
2831,1,3.25,0,1429,0.0254
2832,1,3.6,0,1318,0.1141
2833,0,3.84,0,1187,0.0217
2834,1,3.93,0,1397,0.0981
2835,1,3.58,0,1390,0.0315
2836,1,4.65,0,1552,0.0405
2837,1,3.68,0,1162,0.0942
2838,1,4.23,0,1146,0.0762
2839,1,4.07,1,1257,0.0159
2840,0,3.41,0,1579,0.0728
2841,0,4.45,0,1177,0.0126
2842,1,3.61,1,1091,0.0377
2843,0,4.45,0,1693,0.108
2844,1,2.74,0,1807,0.1043
2845,1,3.07,0,1615,0.089
2846,0,3.35,0,1385,0.0571
2847,0,2.87,0,1123,0.0758
2848,1,4.24,0,1599,0.1059
2849,1,3.26,0,1286,0.0154
2850,1,3.21,0,1533,0.0262
2851,1,4.51,0,878,0.0838
2852,1,4.65,0,1987,0.0187
2853,1,2.92,0,1455,0.0181
2854,0,3.69,0,1645,0.0453
2855,0,3.74,0,1146,0.051
2856,1,2.61,0,1421,0.095
2857,1,3.35,0,1436,0.1196
2858,1,2.54,0,910,0.0587
2859,0,2.82,0,1604,0.0816
2860,1,3.41,0,2055,0.114
2861,0,4.62,0,1192,0.0133
2862,1,3.94,0,1465,0.0282
2863,1,3.46,0,1415,0.0449
2864,1,4.05,0,1189,0.0135
2865,0,2.78,0,1715,0.0377
2866,1,3.07,0,878,0.0826
2867,1,4.7,0,1120,0.0179
2868,1,4.93,0,1691,0.0494
2869,1,5.0,0,1490,0.1154
2870,0,2.87,0,1842,0.0854
2871,0,3.04,0,1226,0.0463
2872,1,3.67,0,960,0.0102
2873,1,2.59,0,1459,0.0329
2874,0,3.7,0,1201,0.09
2875,1,4.43,0,1442,0.0187
2876,0,4.1,0,1104,0.1113
2877,0,3.05,0,1958,0.0112
2878,1,3.94,0,1615,0.0945
2879,1,4.29,0,1235,0.0933
2880,1,3.49,0,1386,0.0382
2881,0,4.38,0,1154,0.0418
2882,0,4.58,0,1283,0.0702
2883,0,1.88,0,1388,0.0523
2884,1,2.8,0,1687,0.0689
2885,1,3.53,0,1215,0.061
2886,0,5.0,0,941,0.1159
2887,0,1.77,0,1005,0.1058
2888,1,3.69,0,1716,0.0755
2889,1,5.0,0,1163,0.0169
2890,1,3.79,0,883,0.0642
2891,1,3.58,0,1013,0.0952
2892,0,3.3,0,1873,0.0349
2893,1,3.35,0,1057,0.1109
2894,1,3.66,0,1451,0.0139
2895,1,2.57,0,1349,0.0735
2896,1,3.15,0,1325,0.0869
2897,1,4.08,0,1522,0.0164
2898,1,4.59,0,1519,0.1099
2899,0,4.22,0,1595,0.0906
2900,1,2.81,0,1268,0.0891
2901,0,5.0,0,1498,0.0861
2902,1,4.37,0,429,0.052
2903,1,3.5,0,1487,0.0802
2904,1,3.84,0,1049,0.0989
2905,0,2.38,0,1690,0.0693
2906,1,2.85,0,1711,0.0724
2907,1,3.83,0,1609,0.0486
2908,0,3.76,0,1367,0.084
2909,0,3.76,0,1666,0.0377
2910,1,2.77,0,816,0.0731
2911,0,4.0,0,1323,0.034
2912,0,4.95,0,708,0.0914
2913,0,3.74,0,1757,0.031
2914,1,4.01,0,1058,0.027
2915,0,3.25,0,1286,0.1189
2916,0,4.02,0,1132,0.042
2917,1,3.99,0,1281,0.0206
2918,1,2.78,0,1257,0.1142
2919,1,4.26,0,1966,0.0228
2920,1,2.4,0,1156,0.0822
2921,1,3.16,0,1745,0.0467
2922,0,2.32,0,1440,0.013
2923,1,4.14,0,1267,0.0541
2924,1,2.82,0,1181,0.0541
2925,0,4.08,0,1452,0.0717
2926,0,3.87,0,1805,0.0356
2927,1,3.78,0,1141,0.0813
2928,0,4.39,0,1522,0.0882
2929,1,4.36,0,1290,0.1162
2930,1,4.63,0,1615,0.0986
2931,1,3.66,0,1764,0.1124
2932,1,2.87,0,965,0.0453
2933,0,4.48,0,847,0.0288
2934,1,3.67,0,1499,0.0537
2935,1,5.0,0,1181,0.0574
2936,1,2.93,0,1461,0.0154
2937,1,4.35,0,1319,0.0691
2938,1,3.73,0,1386,0.0573
2939,1,4.81,0,1138,0.0625
2940,0,3.55,0,1847,0.0904
2941,1,4.45,0,1921,0.046
2942,0,3.66,0,1496,0.0864
2943,0,2.38,0,493,0.0373
2944,1,3.92,0,1695,0.0682
2945,1,4.31,0,1402,0.116
2946,1,3.99,0,1819,0.0102
2947,1,4.86,0,1354,0.0684
2948,1,4.03,0,1088,0.032
2949,0,3.69,0,1288,0.0966
2950,1,2.05,0,699,0.0162
2951,1,3.4,0,1571,0.0288
2952,0,3.85,0,1653,0.0163
2953,1,3.14,0,1133,0.0155
2954,1,3.67,0,1529,0.0595
2955,1,3.92,0,1334,0.0668
2956,1,3.76,0,1360,0.0134
2957,0,4.18,0,1459,0.1101
2958,1,2.23,0,1189,0.0928
2959,1,3.98,0,1861,0.0262
2960,1,3.93,0,1303,0.0923
2961,0,3.02,0,779,0.1107
2962,0,3.01,0,1480,0.1168
2963,1,2.49,0,1322,0.0646
2964,0,5.0,0,1670,0.043
2965,0,4.92,0,1489,0.0468
2966,1,3.01,0,1036,0.0246
2967,1,3.73,0,1388,0.1013
2968,1,5.0,0,1527,0.0792
2969,1,4.99,0,1566,0.1197
2970,0,3.69,0,2361,0.12
2971,0,2.67,0,1523,0.113
2972,1,2.55,0,1980,0.0905
2973,1,3.42,0,896,0.0616
2974,1,3.08,0,1261,0.0795
2975,1,4.63,0,1501,0.1122
2976,1,4.41,0,1174,0.076
2977,1,2.87,0,1820,0.029
2978,1,4.18,0,1485,0.0655
2979,1,4.21,0,963,0.0838
2980,1,3.95,0,1570,0.0506
2981,1,2.8,0,1624,0.0195
2982,1,3.88,0,1235,0.1181
2983,0,4.09,0,879,0.0135
2984,0,3.68,0,1313,0.0771
2985,0,4.44,0,856,0.1029
2986,1,3.01,0,1700,0.086
2987,0,1.34,0,378,0.0594
2988,0,3.34,0,892,0.0618
2989,1,3.92,0,978,0.0916
2990,1,2.74,0,1788,0.0332
2991,0,3.87,0,1756,0.0184
2992,1,3.44,0,2087,0.1109
2993,1,4.03,0,1286,0.1037
2994,1,4.05,0,1288,0.0783
2995,1,4.99,0,1157,0.0602
2996,0,3.09,0,1333,0.053
2997,1,3.83,0,1196,0.0626
2998,0,3.45,0,1576,0.0485
2999,1,2.79,0,1296,0.0742
3000,1,4.25,0,1387,0.0997
3001,0,3.14,0,1225,0.086
3002,1,3.71,0,583,0.1113
3003,1,4.09,0,1199,0.0916
3004,1,4.5,0,1631,0.0549
3005,0,3.78,0,2112,0.1113
3006,1,3.16,0,1724,0.0988
3007,1,3.62,0,1332,0.0807
3008,1,4.78,0,1921,0.1071
3009,1,3.84,0,1289,0.0625
3010,1,3.74,0,1833,0.0502
3011,0,2.87,0,1359,0.108
3012,1,3.21,0,1085,0.0743
3013,1,2.94,0,1212,0.0527
3014,1,5.0,0,1308,0.0667
3015,1,2.11,0,1172,0.118
3016,1,3.24,0,2122,0.0742
3017,1,4.02,0,1284,0.0261
3018,1,2.02,0,1501,0.1055
3019,1,2.66,0,1584,0.0714
3020,1,2.42,0,1486,0.0681
3021,1,3.2,0,1182,0.0567
3022,1,3.33,0,1180,0.051
3023,0,3.96,0,1534,0.013
3024,0,4.99,0,1678,0.0109
3025,0,3.67,0,1591,0.0463
3026,0,1.9,0,1921,0.0771
3027,1,5.0,0,1222,0.0749
3028,1,3.92,0,1846,0.0645
3029,1,3.04,0,1712,0.0639
3030,0,4.04,0,1209,0.1116
