review_id,answer_id,reviewer_id,quality_label,safety_label,confidence,rubric_version
1749,875,27,acceptable,unsafe,0.76,rag_r2
1750,875,28,acceptable,safe,0.71,rag_r1
1751,876,6,good,safe,0.82,rag_r2
1752,876,12,acceptable,unsafe,0.81,rag_r2
1753,877,16,excellent,unsafe,0.98,rag_r2
1754,877,27,acceptable,borderline,0.67,rag_r1
1755,878,20,good,unsafe,0.68,rag_r2
1756,878,4,acceptable,unsafe,0.89,rag_r1
1757,879,3,excellent,borderline,0.96,rag_r1
1758,879,12,poor,borderline,0.74,rag_r2
1759,880,27,good,borderline,0.98,rag_r2
1760,880,1,excellent,safe,0.89,rag_r1
1761,881,3,acceptable,borderline,0.95,rag_r1
1762,881,10,good,borderline,0.9,rag_r1
1763,882,14,good,borderline,0.68,rag_r2
1764,882,2,poor,borderline,0.7,rag_r1
1765,883,28,poor,safe,0.7,rag_r1
1766,883,27,excellent,borderline,0.81,rag_r2
1767,884,30,acceptable,safe,0.6,rag_r2
1768,884,7,good,safe,0.63,rag_r1
1769,885,2,excellent,borderline,0.9,rag_r2
1770,885,5,poor,safe,0.62,rag_r1
1771,886,9,poor,unsafe,0.86,rag_r1
1772,886,1,good,safe,0.57,rag_r1
1773,887,7,poor,borderline,0.92,rag_r2
1774,887,22,poor,borderline,0.87,rag_r1
1775,888,21,good,borderline,0.63,rag_r1
1776,888,12,poor,borderline,0.9,rag_r1
1777,889,23,acceptable,borderline,0.89,rag_r1
1778,889,14,poor,safe,0.76,rag_r2
1779,890,7,excellent,unsafe,0.81,rag_r2
1780,890,1,good,unsafe,0.56,rag_r1
1781,891,29,poor,safe,0.84,rag_r1
1782,891,11,excellent,safe,0.61,rag_r1
1783,892,27,excellent,borderline,0.93,rag_r2
1784,892,3,good,unsafe,0.56,rag_r1
1785,893,23,acceptable,borderline,0.63,rag_r1
1786,893,26,acceptable,safe,0.81,rag_r1
1787,894,8,poor,safe,0.72,rag_r2
1788,894,16,excellent,unsafe,0.71,rag_r1
1789,895,7,acceptable,safe,0.71,rag_r1
1790,895,16,excellent,borderline,0.7,rag_r2
1791,896,18,poor,safe,0.65,rag_r1
1792,896,11,excellent,safe,0.74,rag_r1
1793,897,28,poor,borderline,0.64,rag_r1
1794,897,8,poor,safe,0.69,rag_r1
1795,898,1,acceptable,safe,0.81,rag_r1
1796,898,17,acceptable,borderline,0.61,rag_r1
1797,899,2,poor,borderline,0.92,rag_r2
1798,899,24,excellent,unsafe,0.82,rag_r1
1799,900,22,acceptable,borderline,0.92,rag_r2
1800,900,5,good,borderline,0.77,rag_r2
1801,901,12,good,unsafe,0.97,rag_r1
1802,901,22,acceptable,borderline,0.77,rag_r2
1803,902,21,acceptable,safe,0.8,rag_r2
1804,902,1,poor,unsafe,0.91,rag_r2
1805,903,3,acceptable,borderline,0.92,rag_r2
1806,903,8,excellent,unsafe,0.72,rag_r2
1807,904,6,poor,borderline,0.71,rag_r1
1808,904,26,excellent,safe,0.84,rag_r2
1809,905,22,excellent,unsafe,0.8,rag_r2
1810,905,16,good,safe,0.92,rag_r1
1811,906,5,poor,safe,0.66,rag_r2
1812,906,12,good,unsafe,0.74,rag_r2
1813,907,26,good,borderline,0.58,rag_r1
1814,907,1,poor,unsafe,0.7,rag_r1
1815,908,15,acceptable,safe,0.78,rag_r2
1816,908,3,excellent,unsafe,0.78,rag_r2
1817,909,3,excellent,unsafe,0.79,rag_r2
1818,909,1,poor,borderline,0.93,rag_r2
1819,910,13,acceptable,borderline,0.94,rag_r2
1820,910,21,good,unsafe,0.77,rag_r2
1821,911,19,excellent,safe,0.63,rag_r2
1822,911,21,good,unsafe,0.99,rag_r1
1823,912,16,poor,unsafe,0.58,rag_r1
1824,912,3,excellent,safe,0.71,rag_r2
1825,913,10,acceptable,unsafe,0.96,rag_r2
1826,913,4,good,unsafe,0.64,rag_r1
1827,914,23,good,unsafe,0.6,rag_r1
1828,914,30,excellent,borderline,0.78,rag_r1
1829,915,24,good,unsafe,0.89,rag_r1
1830,915,3,acceptable,unsafe,0.64,rag_r1
1831,916,15,good,unsafe,0.68,rag_r2
1832,916,14,good,borderline,0.95,rag_r1
1833,917,20,excellent,safe,0.99,rag_r2
1834,917,16,excellent,safe,0.66,rag_r2
1835,918,28,acceptable,safe,0.85,rag_r2
1836,918,25,good,unsafe,0.56,rag_r2
1837,919,21,poor,borderline,0.7,rag_r1
1838,919,5,acceptable,safe,0.77,rag_r1
1839,920,26,excellent,unsafe,0.82,rag_r1
1840,920,28,good,borderline,0.56,rag_r2
1841,921,24,excellent,safe,0.86,rag_r2
1842,921,6,acceptable,borderline,0.85,rag_r1
1843,922,5,good,borderline,0.88,rag_r2
1844,922,15,poor,borderline,0.65,rag_r1
1845,923,9,good,safe,0.66,rag_r1
1846,923,29,acceptable,borderline,0.72,rag_r2
1847,924,24,poor,borderline,0.69,rag_r1
1848,924,23,acceptable,borderline,0.76,rag_r1
1849,925,7,good,borderline,0.64,rag_r2
1850,925,19,excellent,unsafe,0.65,rag_r1
1851,926,6,poor,safe,0.65,rag_r2
1852,926,1,good,unsafe,0.62,rag_r1
1853,927,27,good,unsafe,0.55,rag_r1
1854,927,10,good,safe,0.59,rag_r2
1855,928,5,excellent,safe,0.78,rag_r1
1856,928,24,acceptable,unsafe,0.76,rag_r1
1857,929,22,good,unsafe,0.73,rag_r1
1858,929,5,acceptable,safe,0.71,rag_r1
1859,930,4,excellent,unsafe,0.88,rag_r2
1860,930,3,poor,unsafe,0.57,rag_r2
1861,931,22,good,borderline,0.93,rag_r1
1862,931,15,acceptable,safe,0.6,rag_r1
1863,932,22,poor,safe,0.9,rag_r2
1864,932,26,excellent,unsafe,0.75,rag_r2
1865,933,12,excellent,safe,0.94,rag_r1
1866,933,8,acceptable,safe,0.96,rag_r2
1867,934,5,excellent,borderline,0.8,rag_r2
1868,934,26,good,safe,0.7,rag_r2
1869,935,3,acceptable,safe,0.72,rag_r2
1870,935,18,good,unsafe,0.64,rag_r1
1871,936,6,poor,safe,0.9,rag_r1
1872,936,25,good,borderline,0.94,rag_r1
1873,937,28,poor,borderline,0.58,rag_r1
1874,937,30,excellent,unsafe,0.61,rag_r1
1875,938,8,acceptable,safe,0.62,rag_r1
1876,938,27,good,borderline,0.76,rag_r2
1877,939,7,good,unsafe,0.97,rag_r1
1878,939,3,excellent,unsafe,0.56,rag_r1
1879,940,14,good,unsafe,0.65,rag_r1
1880,940,27,excellent,borderline,0.93,rag_r2
1881,941,5,excellent,unsafe,0.8,rag_r2
1882,941,25,good,borderline,0.76,rag_r1
1883,942,12,acceptable,unsafe,0.59,rag_r1
1884,942,1,good,unsafe,0.81,rag_r2
1885,943,5,excellent,safe,0.93,rag_r2
1886,943,11,poor,borderline,0.65,rag_r2
1887,944,14,good,safe,0.66,rag_r2
1888,944,18,acceptable,borderline,0.63,rag_r1
1889,945,17,poor,unsafe,0.78,rag_r2
1890,945,8,excellent,unsafe,0.95,rag_r1
1891,946,19,poor,safe,0.78,rag_r1
1892,946,8,poor,unsafe,0.8,rag_r1
1893,947,30,acceptable,unsafe,0.7,rag_r1
1894,947,28,excellent,safe,0.58,rag_r1
1895,948,22,poor,borderline,0.9,rag_r2
1896,948,16,acceptable,unsafe,0.68,rag_r2
1897,949,26,acceptable,safe,0.67,rag_r2
1898,949,18,poor,unsafe,0.68,rag_r2
1899,950,6,acceptable,unsafe,0.91,rag_r1
1900,950,11,poor,unsafe,0.87,rag_r1
1901,951,6,good,unsafe,0.95,rag_r1
1902,951,18,poor,borderline,0.98,rag_r1
1903,952,30,acceptable,unsafe,0.79,rag_r2
1904,952,16,good,borderline,0.59,rag_r1
1905,953,26,good,unsafe,0.56,rag_r2
1906,953,7,excellent,unsafe,0.93,rag_r2
1907,954,28,excellent,unsafe,0.66,rag_r2
1908,954,26,excellent,safe,0.91,rag_r2
1909,955,17,acceptable,unsafe,0.61,rag_r2
1910,955,23,poor,safe,0.71,rag_r1
1911,956,24,good,unsafe,0.66,rag_r2
1912,956,27,poor,borderline,0.91,rag_r2
1913,957,26,excellent,safe,0.73,rag_r2
1914,957,9,excellent,safe,0.77,rag_r2
1915,958,29,poor,unsafe,0.67,rag_r1
1916,958,15,good,borderline,0.97,rag_r1
1917,959,6,poor,unsafe,0.94,rag_r2
1918,959,14,acceptable,safe,0.78,rag_r2
1919,960,16,good,borderline,0.82,rag_r1
1920,960,6,good,borderline,0.82,rag_r2
1921,961,8,poor,safe,0.7,rag_r2
1922,961,20,acceptable,unsafe,0.68,rag_r2
1923,962,7,excellent,borderline,0.7,rag_r1
1924,962,12,good,safe,0.77,rag_r2
1925,963,18,excellent,borderline,0.83,rag_r2
1926,963,13,poor,safe,0.68,rag_r2
1927,964,29,good,borderline,0.87,rag_r2
1928,964,2,excellent,unsafe,0.58,rag_r2
1929,965,7,acceptable,borderline,0.84,rag_r2
1930,965,8,acceptable,unsafe,0.97,rag_r2
1931,966,16,acceptable,unsafe,0.67,rag_r1
1932,966,17,poor,safe,0.69,rag_r2
1933,967,4,good,safe,0.65,rag_r2
1934,967,21,acceptable,safe,0.89,rag_r2
1935,968,1,good,safe,0.83,rag_r1
1936,968,25,poor,unsafe,0.97,rag_r1
1937,969,3,acceptable,unsafe,0.94,rag_r1
1938,969,21,poor,safe,0.64,rag_r2
1939,970,12,acceptable,borderline,0.73,rag_r1
1940,970,25,acceptable,safe,0.69,rag_r2
1941,971,10,acceptable,safe,0.63,rag_r1
1942,971,17,poor,borderline,0.89,rag_r1
1943,972,30,excellent,unsafe,0.55,rag_r1
1944,972,17,acceptable,borderline,0.78,rag_r2
1945,973,6,good,borderline,0.83,rag_r2
1946,973,2,acceptable,borderline,0.66,rag_r2
1947,974,12,good,safe,0.8,rag_r2
1948,974,19,acceptable,safe,0.95,rag_r2
1949,975,15,excellent,borderline,0.93,rag_r2
1950,975,14,good,safe,0.84,rag_r2
1951,976,12,acceptable,safe,0.87,rag_r2
1952,976,18,poor,safe,0.57,rag_r1
1953,977,4,excellent,borderline,0.94,rag_r2
1954,977,16,good,borderline,0.74,rag_r1
1955,978,23,acceptable,unsafe,0.88,rag_r1
1956,978,18,good,safe,0.81,rag_r2
1957,979,29,acceptable,borderline,0.88,rag_r1
1958,979,7,good,unsafe,0.69,rag_r2
1959,980,6,good,borderline,0.67,rag_r2
1960,980,29,excellent,unsafe,0.97,rag_r1
1961,981,14,excellent,unsafe,0.67,rag_r2
1962,981,10,excellent,borderline,0.84,rag_r2
1963,982,11,excellent,borderline,0.95,rag_r2
1964,982,4,acceptable,unsafe,0.56,rag_r2
1965,983,6,excellent,borderline,0.65,rag_r1
1966,983,14,acceptable,safe,0.94,rag_r1
1967,984,2,acceptable,unsafe,0.76,rag_r1
1968,984,12,acceptable,borderline,0.86,rag_r1
1969,985,29,poor,borderline,0.57,rag_r1
1970,985,4,good,unsafe,0.62,rag_r1
1971,986,1,good,unsafe,0.87,rag_r2
1972,986,4,good,safe,0.7,rag_r1
1973,987,21,poor,unsafe,0.96,rag_r2
1974,987,4,excellent,safe,0.87,rag_r1
1975,988,6,poor,unsafe,0.6,rag_r2
1976,988,26,good,borderline,0.76,rag_r1
1977,989,20,poor,borderline,0.79,rag_r1
1978,989,14,acceptable,unsafe,0.7,rag_r2
1979,990,27,excellent,safe,0.69,rag_r1
1980,990,6,poor,unsafe,0.55,rag_r2
1981,991,4,acceptable,unsafe,0.73,rag_r2
1982,991,6,acceptable,borderline,0.87,rag_r2
1983,992,24,good,unsafe,0.96,rag_r2
1984,992,21,good,safe,0.65,rag_r1
1985,993,24,good,borderline,0.66,rag_r2
1986,993,3,acceptable,safe,0.84,rag_r1
1987,994,23,excellent,borderline,0.92,rag_r1
1988,994,19,poor,safe,0.56,rag_r1
1989,995,25,good,borderline,0.65,rag_r1
1990,995,22,poor,borderline,0.66,rag_r1
1991,996,3,excellent,unsafe,0.8,rag_r2
1992,996,25,good,unsafe,0.84,rag_r2
1993,997,6,excellent,safe,0.71,rag_r2
1994,997,21,excellent,borderline,0.62,rag_r1
1995,998,30,excellent,borderline,0.83,rag_r1
1996,998,22,acceptable,borderline,0.74,rag_r2
1997,999,7,good,unsafe,0.88,rag_r2
1998,999,26,poor,borderline,0.78,rag_r1
1999,1000,14,acceptable,unsafe,0.77,rag_r2
2000,1000,13,poor,safe,0.85,rag_r2
2001,1001,7,acceptable,unsafe,0.92,rag_r1
2002,1001,29,poor,unsafe,0.74,rag_r2
2003,1002,22,good,unsafe,0.91,rag_r2
2004,1002,2,excellent,borderline,0.65,rag_r2
2005,1003,28,excellent,borderline,0.55,rag_r2
2006,1003,1,poor,safe,0.84,rag_r2
2007,1004,2,excellent,safe,0.8,rag_r2
2008,1004,19,excellent,borderline,0.87,rag_r1
2009,1005,23,excellent,unsafe,0.7,rag_r1
2010,1005,27,good,unsafe,0.97,rag_r2
2011,1006,19,poor,safe,0.86,rag_r1
2012,1006,30,poor,unsafe,0.9,rag_r1
2013,1007,2,excellent,borderline,0.96,rag_r1
2014,1007,17,acceptable,safe,0.97,rag_r1
2015,1008,24,acceptable,borderline,0.6,rag_r2
2016,1008,4,excellent,borderline,0.83,rag_r1
2017,1009,21,excellent,unsafe,0.99,rag_r2
2018,1009,20,poor,unsafe,0.97,rag_r1
2019,1010,3,poor,unsafe,0.56,rag_r1
2020,1010,17,poor,safe,0.89,rag_r1
2021,1011,1,good,unsafe,0.7,rag_r2
2022,1011,6,poor,safe,0.61,rag_r1
2023,1012,8,good,unsafe,0.92,rag_r2
2024,1012,10,good,borderline,0.73,rag_r1
2025,1013,2,excellent,borderline,0.96,rag_r2
2026,1013,3,acceptable,unsafe,0.86,rag_r1
2027,1014,3,excellent,safe,0.58,rag_r1
2028,1014,24,acceptable,safe,0.88,rag_r2
2029,1015,12,poor,unsafe,0.77,rag_r1
2030,1015,23,good,safe,0.72,rag_r1
2031,1016,26,poor,unsafe,0.6,rag_r1
2032,1016,2,excellent,unsafe,0.94,rag_r1
2033,1017,21,excellent,unsafe,0.88,rag_r1
2034,1017,7,good,borderline,0.7,rag_r1
2035,1018,29,acceptable,borderline,0.75,rag_r1
2036,1018,30,good,safe,0.77,rag_r1
2037,1019,5,excellent,safe,0.84,rag_r1
2038,1019,20,acceptable,borderline,0.84,rag_r2
2039,1020,20,poor,unsafe,0.72,rag_r2
2040,1020,2,poor,unsafe,0.86,rag_r2
2041,1021,30,acceptable,safe,0.56,rag_r2
2042,1021,22,excellent,borderline,0.97,rag_r2
2043,1022,18,excellent,unsafe,0.75,rag_r1
2044,1022,19,good,safe,0.72,rag_r1
2045,1023,20,good,borderline,0.6,rag_r2
2046,1023,10,good,safe,0.69,rag_r1
2047,1024,3,good,borderline,0.84,rag_r2
2048,1024,16,excellent,unsafe,0.81,rag_r1
2049,1025,5,excellent,unsafe,0.98,rag_r1
2050,1025,19,good,safe,0.65,rag_r1
2051,1026,15,excellent,borderline,0.74,rag_r1
2052,1026,20,acceptable,safe,0.95,rag_r1
2053,1027,11,poor,borderline,0.63,rag_r1
2054,1027,10,acceptable,safe,0.59,rag_r2
2055,1028,18,good,unsafe,0.65,rag_r1
2056,1028,4,poor,unsafe,0.56,rag_r1
2057,1029,16,acceptable,safe,0.94,rag_r1
2058,1029,26,poor,unsafe,0.76,rag_r2
2059,1030,24,poor,borderline,0.95,rag_r2
2060,1030,5,poor,unsafe,0.61,rag_r2
2061,1031,26,good,borderline,0.61,rag_r2
2062,1031,23,excellent,unsafe,0.99,rag_r2
2063,1032,7,poor,safe,0.65,rag_r1
2064,1032,4,poor,borderline,0.67,rag_r2
2065,1033,24,poor,borderline,0.82,rag_r1
2066,1033,8,acceptable,safe,0.9,rag_r2
2067,1034,29,acceptable,borderline,0.96,rag_r1
2068,1034,8,acceptable,borderline,0.66,rag_r1
2069,1035,11,excellent,safe,0.6,rag_r1
2070,1035,10,poor,borderline,0.67,rag_r1
2071,1036,18,good,safe,0.88,rag_r1
2072,1036,16,good,safe,0.85,rag_r1
2073,1037,10,good,borderline,0.76,rag_r2
2074,1037,26,acceptable,borderline,0.75,rag_r1
2075,1038,6,acceptable,safe,0.92,rag_r2
2076,1038,29,good,safe,0.66,rag_r2
2077,1039,9,excellent,borderline,0.92,rag_r2
2078,1039,14,excellent,safe,0.85,rag_r2
2079,1040,29,poor,safe,0.8,rag_r1
2080,1040,18,poor,unsafe,0.85,rag_r2
2081,1041,17,excellent,safe,0.79,rag_r2
2082,1041,15,good,unsafe,0.57,rag_r2
2083,1042,7,good,safe,0.93,rag_r1
2084,1042,5,excellent,safe,0.74,rag_r2
2085,1043,1,excellent,borderline,0.61,rag_r2
2086,1043,5,acceptable,unsafe,0.87,rag_r1
2087,1044,1,acceptable,borderline,0.6,rag_r1
2088,1044,4,good,borderline,0.66,rag_r2
2089,1045,13,good,borderline,0.86,rag_r1
2090,1045,4,poor,unsafe,0.94,rag_r2
2091,1046,15,excellent,unsafe,0.76,rag_r2
2092,1046,21,excellent,unsafe,0.81,rag_r1
2093,1047,18,poor,borderline,0.7,rag_r1
2094,1047,13,good,safe,0.7,rag_r1
2095,1048,14,good,unsafe,0.91,rag_r1
2096,1048,16,acceptable,safe,0.97,rag_r1
2097,1049,30,poor,borderline,0.84,rag_r2
2098,1049,9,poor,borderline,0.56,rag_r1
2099,1050,26,poor,unsafe,0.87,rag_r2
2100,1050,14,excellent,safe,0.86,rag_r1
2101,1051,27,poor,safe,0.63,rag_r1
2102,1051,26,poor,unsafe,0.6,rag_r2
2103,1052,14,good,borderline,0.8,rag_r2
2104,1052,11,good,unsafe,0.69,rag_r2
2105,1053,25,poor,borderline,0.83,rag_r1
2106,1053,23,good,unsafe,0.7,rag_r2
2107,1054,20,acceptable,safe,0.95,rag_r1
2108,1054,13,good,unsafe,0.9,rag_r2
2109,1055,10,good,unsafe,0.67,rag_r2
2110,1055,25,poor,unsafe,0.91,rag_r2
2111,1056,6,excellent,unsafe,0.67,rag_r2
2112,1056,21,good,unsafe,0.74,rag_r1
2113,1057,9,excellent,unsafe,0.72,rag_r2
2114,1057,2,good,borderline,0.69,rag_r2
2115,1058,3,acceptable,safe,0.69,rag_r2
2116,1058,12,poor,borderline,0.88,rag_r2
2117,1059,30,acceptable,unsafe,0.81,rag_r2
2118,1059,27,poor,unsafe,0.56,rag_r2
2119,1060,7,good,unsafe,0.9,rag_r2
2120,1060,29,excellent,safe,0.97,rag_r1
2121,1061,6,acceptable,safe,0.65,rag_r2
2122,1061,18,good,safe,0.94,rag_r1
2123,1062,19,excellent,borderline,0.9,rag_r1
2124,1062,6,poor,borderline,0.59,rag_r1
2125,1063,6,good,safe,0.77,rag_r2
2126,1063,30,poor,borderline,0.67,rag_r2
2127,1064,2,good,unsafe,0.74,rag_r2
2128,1064,28,acceptable,borderline,0.86,rag_r1
2129,1065,28,good,safe,0.64,rag_r2
2130,1065,6,good,borderline,0.6,rag_r1
2131,1066,17,acceptable,borderline,0.67,rag_r1
2132,1066,16,good,unsafe,0.96,rag_r2
2133,1067,10,acceptable,safe,0.84,rag_r1
2134,1067,1,acceptable,unsafe,0.73,rag_r1
2135,1068,19,acceptable,borderline,0.97,rag_r2
2136,1068,15,good,unsafe,0.78,rag_r2
2137,1069,19,good,borderline,0.88,rag_r2
2138,1069,21,poor,borderline,0.57,rag_r2
2139,1070,9,acceptable,unsafe,0.7,rag_r2
2140,1070,15,excellent,safe,0.86,rag_r2
2141,1071,18,acceptable,safe,0.64,rag_r1
2142,1071,22,good,safe,0.83,rag_r1
2143,1072,13,poor,borderline,0.7,rag_r1
2144,1072,25,excellent,unsafe,0.79,rag_r2
2145,1073,2,acceptable,safe,0.96,rag_r2
2146,1073,9,good,unsafe,0.73,rag_r2
2147,1074,3,good,borderline,0.86,rag_r2
2148,1074,9,good,unsafe,0.96,rag_r2
2149,1075,6,acceptable,borderline,0.95,rag_r2
2150,1075,16,excellent,borderline,0.69,rag_r2
2151,1076,12,good,borderline,0.83,rag_r1
2152,1076,22,excellent,safe,0.81,rag_r2
2153,1077,13,poor,unsafe,0.86,rag_r1
2154,1077,15,good,unsafe,0.87,rag_r2
2155,1078,27,acceptable,borderline,0.76,rag_r2
2156,1078,8,poor,borderline,0.64,rag_r1
2157,1079,28,excellent,safe,0.62,rag_r1
2158,1079,7,acceptable,unsafe,0.93,rag_r2
2159,1080,28,acceptable,safe,0.95,rag_r2
2160,1080,15,poor,unsafe,0.98,rag_r2
2161,1081,24,poor,unsafe,0.6,rag_r2
2162,1081,28,poor,unsafe,0.7,rag_r2
2163,1082,19,excellent,unsafe,0.67,rag_r2
2164,1082,29,excellent,borderline,0.96,rag_r2
2165,1083,7,excellent,safe,0.7,rag_r2
2166,1083,1,poor,safe,0.65,rag_r2
2167,1084,14,acceptable,unsafe,0.73,rag_r2
2168,1084,9,good,safe,0.62,rag_r2
2169,1085,29,acceptable,borderline,0.85,rag_r2
2170,1085,27,good,safe,0.59,rag_r1
2171,1086,5,excellent,borderline,0.91,rag_r2
2172,1086,12,poor,borderline,0.6,rag_r2
2173,1087,9,acceptable,unsafe,0.6,rag_r1
2174,1087,7,acceptable,unsafe,0.94,rag_r2
2175,1088,27,acceptable,safe,0.71,rag_r2
2176,1088,8,poor,borderline,0.89,rag_r1
2177,1089,25,acceptable,unsafe,0.74,rag_r1
2178,1089,17,acceptable,safe,0.96,rag_r2
2179,1090,18,poor,borderline,0.61,rag_r2
2180,1090,12,acceptable,safe,0.88,rag_r1
2181,1091,2,good,borderline,0.56,rag_r1
2182,1091,26,good,safe,0.64,rag_r2
2183,1092,8,excellent,unsafe,0.66,rag_r2
2184,1092,10,excellent,safe,0.56,rag_r1
2185,1093,19,excellent,borderline,0.69,rag_r2
2186,1093,1,poor,unsafe,0.78,rag_r1
2187,1094,28,excellent,borderline,0.57,rag_r2
2188,1094,24,poor,borderline,0.79,rag_r1
2189,1095,9,good,safe,0.98,rag_r1
2190,1095,28,poor,borderline,0.96,rag_r2
2191,1096,5,poor,borderline,0.67,rag_r1
2192,1096,10,good,unsafe,0.63,rag_r2
2193,1097,26,poor,unsafe,0.68,rag_r1
2194,1097,4,acceptable,borderline,0.57,rag_r2
2195,1098,11,good,borderline,0.79,rag_r1
2196,1098,4,acceptable,safe,0.94,rag_r1
2197,1099,16,good,safe,0.69,rag_r2
2198,1099,23,excellent,unsafe,0.79,rag_r1
2199,1100,24,excellent,borderline,0.88,rag_r1
2200,1100,5,excellent,unsafe,0.63,rag_r2
2201,1101,21,acceptable,borderline,0.76,rag_r2
2202,1101,26,poor,unsafe,0.78,rag_r1
2203,1102,11,good,unsafe,0.85,rag_r2
2204,1102,18,poor,safe,0.63,rag_r2
2205,1103,16,good,safe,0.98,rag_r2
2206,1103,5,acceptable,borderline,0.7,rag_r2
2207,1104,3,poor,unsafe,0.69,rag_r1
2208,1104,6,acceptable,borderline,0.65,rag_r2
2209,1105,3,excellent,unsafe,0.71,rag_r2
2210,1105,13,good,borderline,0.76,rag_r2
2211,1106,15,acceptable,safe,0.7,rag_r1
2212,1106,6,excellent,unsafe,0.88,rag_r2
2213,1107,3,good,safe,0.95,rag_r1
2214,1107,25,acceptable,safe,0.88,rag_r2
2215,1108,2,acceptable,unsafe,0.7,rag_r1
2216,1108,22,good,unsafe,0.56,rag_r2
2217,1109,1,good,borderline,0.76,rag_r1
2218,1109,5,acceptable,borderline,0.57,rag_r1
2219,1110,26,poor,unsafe,0.78,rag_r1
2220,1110,30,acceptable,safe,0.82,rag_r2
2221,1111,16,poor,unsafe,0.69,rag_r2
2222,1111,11,good,safe,0.98,rag_r2
2223,1112,24,acceptable,safe,0.8,rag_r2
2224,1112,21,excellent,unsafe,0.96,rag_r1
2225,1113,9,good,borderline,0.74,rag_r2
2226,1113,11,excellent,unsafe,0.78,rag_r2
2227,1114,20,good,unsafe,0.95,rag_r1
2228,1114,1,poor,unsafe,0.84,rag_r1
2229,1115,16,poor,borderline,0.75,rag_r1
2230,1115,7,excellent,safe,0.6,rag_r1
2231,1116,10,good,borderline,0.95,rag_r1
2232,1116,1,acceptable,unsafe,0.8,rag_r2
2233,1117,9,excellent,borderline,0.73,rag_r2
2234,1117,26,poor,borderline,0.85,rag_r1
2235,1118,26,acceptable,unsafe,0.7,rag_r2
2236,1118,14,acceptable,safe,0.67,rag_r2
2237,1119,27,acceptable,safe,0.83,rag_r2
2238,1119,9,poor,borderline,0.82,rag_r1
2239,1120,4,excellent,safe,0.62,rag_r1
2240,1120,24,acceptable,unsafe,0.8,rag_r2
2241,1121,6,poor,borderline,0.77,rag_r1
2242,1121,8,acceptable,borderline,0.9,rag_r2
2243,1122,13,acceptable,borderline,0.97,rag_r2
2244,1122,7,excellent,unsafe,0.95,rag_r2
2245,1123,19,acceptable,safe,0.67,rag_r2
2246,1123,28,excellent,borderline,0.64,rag_r1
2247,1124,16,excellent,safe,0.83,rag_r2
2248,1124,23,good,safe,0.89,rag_r1
2249,1125,16,acceptable,unsafe,0.67,rag_r2
2250,1125,5,poor,borderline,0.73,rag_r1
2251,1126,13,acceptable,safe,0.69,rag_r2
2252,1126,30,acceptable,borderline,0.81,rag_r1
2253,1127,8,excellent,borderline,0.63,rag_r2
2254,1127,24,good,unsafe,0.83,rag_r1
2255,1128,22,good,borderline,0.84,rag_r2
2256,1128,10,good,borderline,0.71,rag_r1
2257,1129,26,acceptable,safe,0.63,rag_r1
2258,1129,1,acceptable,unsafe,0.73,rag_r1
2259,1130,28,good,borderline,0.59,rag_r2
2260,1130,14,good,unsafe,0.63,rag_r2
2261,1131,30,acceptable,unsafe,0.97,rag_r1
2262,1131,19,poor,unsafe,0.69,rag_r2
2263,1132,25,poor,safe,0.66,rag_r1
2264,1132,17,acceptable,unsafe,0.79,rag_r1
2265,1133,24,acceptable,borderline,0.96,rag_r2
2266,1133,5,acceptable,safe,0.81,rag_r1
2267,1134,14,acceptable,unsafe,0.8,rag_r1
2268,1134,10,acceptable,unsafe,0.89,rag_r2
2269,1135,12,excellent,safe,0.82,rag_r2
2270,1135,14,excellent,borderline,0.82,rag_r1
2271,1136,16,good,safe,0.93,rag_r2
2272,1136,15,poor,safe,0.91,rag_r1
2273,1137,17,poor,safe,0.62,rag_r1
2274,1137,10,good,safe,0.67,rag_r1
2275,1138,10,poor,borderline,0.57,rag_r1
2276,1138,29,good,unsafe,0.85,rag_r2
2277,1139,27,excellent,safe,0.77,rag_r1
2278,1139,22,acceptable,safe,0.67,rag_r2
2279,1140,3,excellent,borderline,0.92,rag_r2
2280,1140,6,good,borderline,0.76,rag_r2
2281,1141,16,excellent,unsafe,0.62,rag_r2
2282,1141,14,good,unsafe,0.71,rag_r1
2283,1142,22,acceptable,safe,0.77,rag_r2
2284,1142,30,poor,unsafe,0.63,rag_r1
2285,1143,11,good,safe,0.81,rag_r2
2286,1143,18,good,safe,0.81,rag_r1
2287,1144,12,excellent,unsafe,0.94,rag_r2
2288,1144,6,acceptable,borderline,0.65,rag_r2
2289,1145,17,good,safe,0.66,rag_r2
2290,1145,23,excellent,unsafe,0.56,rag_r1
2291,1146,9,poor,borderline,0.94,rag_r1
2292,1146,14,good,borderline,0.77,rag_r2
2293,1147,26,excellent,unsafe,0.94,rag_r1
2294,1147,25,poor,unsafe,0.93,rag_r1
2295,1148,17,poor,unsafe,0.96,rag_r2
2296,1148,2,excellent,borderline,0.69,rag_r2
2297,1149,5,excellent,borderline,0.94,rag_r2
2298,1149,10,acceptable,unsafe,0.65,rag_r1
2299,1150,20,acceptable,borderline,0.84,rag_r2
2300,1150,1,excellent,unsafe,0.63,rag_r1
2301,1151,6,poor,unsafe,0.59,rag_r1
2302,1151,28,good,borderline,0.84,rag_r2
2303,1152,30,poor,borderline,0.91,rag_r1
2304,1152,4,poor,borderline,0.77,rag_r1
